steam_volume,injection_pressure,soak_time,stroke_length,spm,vfd_frequency,predicted_oil_production,rod_floating_risk,impact_loading_risk,pump_unsetting_risk,combined_srp_risk,estimated_steam_oil_ratio,pump_load_indicator,optimization_score
957.0512059265998,16.58926855941679,38.06294743186059,56.78778611119829,8.80305407004006,30.758031392204295,12.188407940025247,0.269763625268673,0.49938432279638617,0.3471859019643327,0.3721112833431306,78.5214287736268,1.5376122954146516,0.7137888866382956
813.1041281014284,15.00490489771158,33.746025064581175,46.58227874597438,7.98953050302172,31.97110653490278,11.283092913456318,0.18197024402035578,0.18612799377415293,0.27956507461674485,0.21588777080375118,72.0639397670574,1.18987038856998,0.7052743193262194
998.0674029030911,16.529187626112343,37.31070254976815,48.946152163697114,8.03937312700483,35.87175722020892,12.224382508400975,0.36584142565188227,0.43742077006316216,0.5653611165917638,0.4562077707689361,81.64562931642463,1.4115406623847138,0.6973351910555754
840.5816077515096,18.967678785974613,38.33948046514593,49.58834864629056,8.993602948308148,34.71594064550561,12.356315311455962,0.6183377441066858,0.8331643898362825,0.5977105678010466,0.6830709005813382,68.02850093766851,1.5482542950872813,0.6917993212921063
1142.8423809587864,14.949078107380375,35.26910669331876,47.898072231833034,6.736880872441917,35.1576041643498,11.86550107896112,0.17420905843243234,0.2175686138798758,0.25160767459436145,0.2144617823022232,96.31640276744618,1.1344782512766445,0.6905020021573681
844.6913165140484,15.53155766030363,40.56335328654255,60.418818889019384,8.77179860591213,37.86299534851162,12.90518368913536,0.7700171861991201,0.8566880243314868,0.8511612984480269,0.825955502992878,65.45364536152854,2.0066695069807103,0.6882667955635009
1101.4855968482686,19.702584386113024,34.82664608494994,53.07350798087822,6.845206407752171,33.83662597200778,11.661024678572485,0.09674110794762651,0.12426106716706109,0.2079137199676619,0.14297196502744983,94.45873130448686,1.2292816334932155,0.6853300469769722
894.9911576280563,18.249044565772124,40.3379529082351,56.369487686708645,8.66831276200934,38.98718729293147,12.925563091202559,0.8230286399444999,0.8883477252465292,0.83592568799026,0.849100684393763,69.24194724152545,1.9050244978694817,0.6803680887345541
883.0122560271789,15.118826301691584,33.65942956579467,62.177135088831804,6.82118295636713,34.21039250029486,11.189671736008844,0.09669127620865389,0.1440398356170365,0.22002505413195972,0.15358538865255003,78.91315106104565,1.4509366887713768,0.6688409704611581
1095.658161374625,22.045393190788896,39.436207295344474,47.974752854654476,8.622824704864474,36.72002361001935,12.745253492026873,0.642887212714649,0.801508309179682,0.7367802956841389,0.72705860585949,85.96597643664307,1.5190261672008516,0.6653867431417089
